interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
950,955,1,0,124.34,0,2,5,0,0,3,9.79,40.48,96.83,3.95,39.48,52
950,955,1,0,9.05,0,0,6,0,0,0,1.17,9.08,5,12.61,8.76,0
950,955,1,6,6.12,0,0,7,0,0,0,0.8,34.7,21.09,19.98,34.46,0
950,955,1,0,18.61,2,0,8,0,0,3,2.46,31.92,59.2,20.05,31.73,0
950,955,1,0,99.25,0,4,9,2,2,3,9.73,43.41,85.18,4.05,42.38,49
955,960,1,0,28.13,4,0,1,5,5,1,3.74,66.66,180.75,19.34,66.45,0
955,960,1,0,30.2,1,6,10,1,1,3,4.01,97.23,283.48,19.35,96.96,0
955,960,1,0,84.49,0,1,11,1,1,0,5.62,40.78,64.14,3.82,39.73,38
955,960,1,0,14.36,0,4,12,1,1,1,1.87,20.25,26.84,18.66,20.06,0
955,960,1,0,29.47,0,1,13,1,1,0,3.93,66.27,179.89,18.48,66.06,0
955,960,1,0,14.08,1,0,14,2,2,2,2.81,95.89,130.32,19.35,95.68,0
955,960,1,0,89.5,0,2,15,0,0,4,7.1,60.76,129.43,4.83,60.71,81
955,960,1,5,10.05,0,0,16,1,1,0,2,80.3,79.89,19.85,80.11,0
955,960,1,0,10.59,1,0,17,2,2,1,1.41,46.23,44.88,18.42,46.04,0
955,960,1,0,80.33,0,1,18,0,0,0,6.41,67.59,114,4.26,66.74,83
955,960,1,0,,0,0,19,0,0,0,,,0,,,
955,960,1,0,47.16,0,1,2,1,1,0,3.14,27.28,67,10.56,26.9,20
955,960,1,0,12.3,0,0,20,1,1,0,2.46,97.19,115,19.28,96.99,0
955,960,1,0,3.06,0,0,21,0,0,0,0.61,164.79,30,11.94,164.46,0
955,960,1,0,4.8,0,0,22,0,0,0,0.96,18.63,5,11.39,18.28,0
955,960,1,0,5.68,0,0,23,0,0,1,2.27,12.51,5,14.38,12.23,0
955,960,1,0,3.64,0,0,24,0,0,0,0.73,51.06,10,10.83,50.69,0
955,960,1,0,,0,0,25,0,0,0,,,0,,,
955,960,1,0,16.97,0,0,26,0,0,0,3.39,2094.89,15,0.09,2048.54,12
955,960,1,0,,0,0,27,0,0,0,,,0,,,
955,960,1,0,0.51,0,0,28,0,0,0,0.1,176.93,5,11.12,176.57,0
955,960,1,5,42.67,0,5,3,2,2,0,5.64,37.26,140.83,17.82,37.05,0
955,960,1,1,31.28,2,0,4,3,3,2,4.16,64.36,189.77,18.91,64.1,0
955,960,1,0,103.85,0,3,5,2,2,6,8.11,29.96,80.87,5.33,29.77,5
955,960,1,0,35,0,6,6,0,0,1,4.4,7.22,19.34,15.87,6.99,0
955,960,1,0,2.23,0,1,7,0,0,0,0.29,33.44,7.7,20.74,33.25,0
955,960,1,0,19.5,1,0,8,2,2,0,2.59,32.51,62,19.69,32.31,0
955,960,1,0,78.95,0,0,9,0,0,6,7.7,31.75,67.76,5.53,31.54,8
960,965,1,0,29.75,3,0,1,3,3,3,3.95,66.47,191.22,19.4,66.25,0
960,965,1,3,32.43,2,6,10,2,2,1,4.31,96.85,304.43,19.42,96.62,0
960,965,1,0,100.5,0,3,11,0,0,0,6.66,50.46,76.29,3.09,49.17,46
960,965,1,0,17.27,0,0,12,0,0,1,2.3,19.63,32.29,19.26,19.43,0
960,965,1,0,29.96,0,1,13,0,0,0,3.99,65.94,182.89,18.57,65.73,0
960,965,1,0,14.15,3,0,14,0,0,0,2.83,96.05,131,19.32,95.84,0
960,965,1,0,86.44,0,0,15,1,1,0,6.92,62.38,125,4.7,61.53,88
960,965,1,0,9.19,0,1,16,0,0,0,1.83,82.02,73.11,19.44,81.82,0
960,965,1,0,10.62,1,0,17,0,0,0,1.42,46.5,45,18.32,46.28,0
960,965,1,0,76.42,0,0,18,0,0,2,6.08,124.06,108.45,2.32,124.86,85
960,965,1,0,,0,0,19,0,0,0,,,0,,,
960,965,1,0,52.14,0,2,2,0,0,0,3.47,36.25,74.07,7.95,35.75,29
960,965,1,0,12.3,0,0,20,0,0,0,2.46,97.38,115,19.24,97.17,0
960,965,1,0,3.06,0,0,21,1,1,0,0.61,164.47,30,11.96,164.13,0
960,965,1,0,4.8,0,0,22,0,0,0,0.96,56.56,5,3.75,55.49,2
960,965,1,0,0.31,0,0,23,0,0,0,0.06,12.32,0.27,14.6,,0
960,965,1,0,5.24,0,1,24,0,0,0,1.04,46.1,14.39,12,45.77,0
960,965,1,0,,1,0,25,0,0,0,,,0,,,
960,965,1,0,16.97,0,0,26,0,0,0,3.39,100000,15,0,100000,15
960,965,1,0,4.61,0,1,27,0,0,0,1.69,22.29,4.78,9.48,21.87,0
960,965,1,0,0.51,0,0,28,0,0,0,0.1,181.55,5,10.84,181.19,0
960,965,1,8,40,0,3,3,3,3,0,5.28,36.48,132.02,18.2,36.3,0
960,965,1,2,29.97,3,0,4,3,3,1,3.99,64.44,181.76,18.89,64.23,0
960,965,1,0,69.86,0,1,5,0,0,9,5.44,17.47,54.4,9.14,17.31,0
960,965,1,0,89.19,0,9,6,0,0,5,11.48,6.65,49.28,17.23,6.43,0
960,965,1,1,4,0,5,7,1,1,0,0.51,35.33,13.78,19.63,35.17,0
960,965,1,0,20.43,2,0,8,2,2,3,2.7,32.21,64.97,19.87,32,0
960,965,1,0,50.54,0,3,9,5,5,6,4.91,20.38,43.38,8.62,20.37,0
965,970,1,0,29.91,2,0,1,6,6,3,3.98,66.18,192.2,19.48,65.98,0
965,970,1,5,32.91,1,5,10,8,8,1,4.37,97.15,308.91,19.36,96.92,0
965,970,1,0,110.55,0,1,11,0,0,0,7.36,52.43,83.92,2.97,51.08,58
965,970,1,0,16.14,0,2,12,2,2,2,2.1,20.3,30.18,18.62,20.08,0
965,970,1,0,31.36,0,2,13,1,1,0,4.18,65.67,191.42,18.65,65.46,0
965,970,1,0,14.75,1,0,14,4,4,2,2.94,97.56,136.56,19.02,97.36,0
965,970,1,0,85.34,0,2,15,1,1,3,6.74,81.12,123.41,3.61,79.98,76
965,970,1,2,8.3,0,0,16,0,0,0,1.65,80.77,65.97,19.74,80.56,0
965,970,1,0,12.27,2,0,17,2,2,0,1.63,45.59,52,18.68,45.38,0
965,970,1,0,70.45,0,0,18,0,0,3,5.56,260.14,99.98,1.11,278.8,78
965,970,1,0,,0,0,19,0,0,0,,,0,,,
965,970,1,0,61.42,0,3,2,4,4,0,4.08,47.64,87.26,6.05,46.98,42
965,970,1,2,12.01,0,0,20,1,1,0,2.4,98.07,112.3,19.11,97.88,0
965,970,1,0,3.06,0,0,21,0,0,0,0.61,164.44,30,11.96,164.11,0
965,970,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
965,970,1,0,,0,0,23,0,0,0,,,0,,,
965,970,1,0,5.46,0,0,24,0,0,0,1.09,45.77,15,12.09,45.44,0
965,970,1,0,1.82,0,0,25,0,0,0,0.35,28.85,5,19.18,28.64,0
965,970,1,0,16.97,0,0,26,0,0,0,3.39,100000,15,0,,15
965,970,1,0,4.83,0,0,27,0,0,0,1.93,19.62,5,10.77,19.24,0
965,970,1,1,0.48,0,0,28,0,0,0,0.09,177.44,4.7,11.09,177.6,0
965,970,1,6,31.29,0,1,3,2,2,0,4.14,35.28,103.26,18.82,35.08,0
965,970,1,1,29.41,1,0,4,4,4,3,3.9,64.54,178.38,18.86,64.25,0
965,970,1,0,38.49,0,3,5,0,0,4,2.96,12.3,29.97,12.99,12.04,0
965,970,1,0,88.83,0,5,6,0,0,7,11.49,6.85,49.08,16.71,6.62,0
965,970,1,0,14.01,0,7,7,0,0,0,1.84,37.49,48.29,18.5,37.28,0
965,970,1,0,18.88,2,0,8,2,2,3,2.5,32.16,60.05,19.9,31.95,0
965,970,1,0,35.95,0,2,9,0,0,4,3.51,10.38,30.86,16.92,10.11,0
970,975,1,0,28.84,3,0,1,3,3,2,3.84,66.41,185.33,19.41,66.2,0
970,975,1,8,32.77,2,4,10,1,1,0,4.35,97.17,307.61,19.36,96.97,0
970,975,1,0,111.97,0,0,11,1,1,0,7.46,91.77,85,1.7,89.42,64
970,975,1,0,17.4,0,1,12,0,0,1,2.29,20.55,32.54,18.39,20.35,0
970,975,1,0,32.07,0,1,13,0,0,0,4.27,65.76,195.75,18.63,65.55,0
970,975,1,0,13.72,0,0,14,1,1,3,2.74,96.06,127.02,19.32,95.86,0
970,975,1,0,77.68,0,2,15,2,2,8,6.1,57.66,112.33,5.09,57.4,34
970,975,1,2,9.11,0,4,16,0,0,0,1.8,82.66,72.4,19.29,82.46,0
970,975,1,0,12.05,1,0,17,0,0,3,1.59,44.26,51.07,19.24,44.02,0
970,975,1,0,58.38,0,3,18,0,0,6,4.56,90.4,82.84,3.18,92.96,35
970,975,1,0,6.47,0,4,19,1,1,0,1.19,21.49,9.15,13.34,21.19,0
970,975,1,0,73.85,0,3,2,0,0,0,4.91,42.5,104.92,6.78,41.91,54
970,975,1,4,10.53,0,0,20,0,0,0,2.1,98.12,98.49,19.1,97.91,0
970,975,1,0,3.06,0,0,21,0,0,0,0.61,163.95,30,12,163.62,0
970,975,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
970,975,1,0,,0,0,23,0,0,0,,,0,,,
970,975,1,0,5.46,0,0,24,0,0,0,1.09,45.39,15,12.19,45.06,0
970,975,1,0,1.82,0,0,25,0,0,0,0.36,25.42,5,21.77,25.24,0
970,975,1,0,14.86,0,0,26,0,0,1,2.86,253.81,13.14,0.71,396.89,10
970,975,1,0,4.83,0,0,27,0,0,0,1.93,19.07,5,11.08,18.71,0
970,975,1,0,,0,0,28,0,0,0,,,0,,,
970,975,1,5,25.18,0,2,3,1,1,0,3.31,35.28,83.1,18.82,35.11,0
970,975,1,1,29.15,4,0,4,1,1,1,3.87,64.09,176.82,18.99,63.85,0
970,975,1,0,28.96,0,1,5,0,0,1,2.29,11.88,22.55,13.44,11.59,0
970,975,1,0,61.62,0,4,6,0,0,8,7.84,6.78,34.05,16.89,6.55,0
970,975,1,0,24.74,0,8,7,0,0,0,3.26,38.45,85.28,18.04,38.23,0
970,975,1,0,18.87,2,0,8,0,0,1,2.51,32.05,60,19.97,31.85,0
970,975,1,0,26.36,0,1,9,0,0,3,2.59,8.82,22.62,19.92,8.6,0
975,980,1,0,29.56,3,0,1,2,2,4,3.93,66.44,189.94,19.4,66.24,0
975,980,1,1,32.75,2,3,10,10,10,1,4.36,96.48,307.38,19.5,96.27,0
975,980,1,0,115.39,0,1,11,0,0,0,7.68,228.43,87.59,0.68,222.56,73
975,980,1,0,14.76,0,2,12,0,0,3,1.89,21.7,27.6,17.42,21.54,0
975,980,1,0,34.18,0,3,13,0,0,0,4.55,65.24,208.68,18.77,65.03,0
975,980,1,0,13.13,1,0,14,1,1,1,2.62,96.24,121.6,19.28,96.02,0
975,980,1,0,61.81,0,2,15,1,1,5,4.85,33.18,89.38,8.84,32.76,13
975,980,1,4,10.01,0,6,16,0,0,0,1.98,81.03,79.57,19.68,80.89,0
975,980,1,0,11.8,0,0,17,1,1,0,1.57,43.51,50,19.57,43.31,0
975,980,1,0,49.7,0,0,18,0,0,4,3.92,48.23,70.53,5.97,47.61,17
975,980,1,0,16.87,0,2,19,1,1,0,3.31,20.34,23.83,14.09,20.05,0
975,980,1,0,81.89,0,3,2,2,2,0,5.45,48.1,116.34,5.99,47.43,66
975,980,1,0,9.09,0,0,20,1,1,0,1.82,98.74,85,18.98,98.53,0
975,980,1,0,3.06,0,0,21,0,0,0,0.61,163.76,30,12.02,163.42,0
975,980,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
975,980,1,0,,0,0,23,0,0,0,,,0,,,
975,980,1,1,3.82,0,0,24,1,1,0,0.75,43.18,10.48,12.81,42.52,0
975,980,1,0,1.82,0,0,25,0,0,0,0.36,25.6,5,21.61,25.42,0
975,980,1,0,11.31,0,0,26,0,0,0,2.26,2144.21,10,0.08,2096.77,8
975,980,1,0,4.83,0,0,27,0,0,1,1.93,19.68,5,10.73,19.33,0
975,980,1,0,,0,0,28,0,0,0,,,0,,,
975,980,1,4,20.63,0,1,3,0,0,0,2.72,35.51,68.1,18.7,35.31,0
975,980,1,2,29.57,5,0,4,4,4,3,3.92,64.67,179.39,18.82,64.36,0
975,980,1,0,37.98,0,2,5,1,1,2,2.99,16.79,29.58,9.52,16.44,3
975,980,1,0,22.79,0,0,6,0,0,3,2.94,6.83,12.6,16.76,6.61,0
975,980,1,0,32.81,0,3,7,0,0,0,4.36,38.33,113.11,18.09,38.1,0
975,980,1,0,19.28,2,0,8,3,3,3,2.54,31.98,61.3,20.02,31.79,0
975,980,1,0,16.59,0,4,9,0,0,3,1.58,8.6,14.23,20.43,8.41,0
980,985,1,0,28.51,2,0,1,6,6,4,3.79,66.37,183.24,19.43,66.17,0
980,985,1,4,32.63,3,0,10,4,4,1,4.34,96.17,306.3,19.56,95.95,0
980,985,1,0,119.84,0,1,11,0,0,0,7.98,169.71,90.97,0.92,165.35,83
980,985,1,0,13.14,0,0,12,0,0,1,1.75,20.61,24.57,18.34,20.4,0
980,985,1,2,34.42,0,1,13,0,0,0,4.58,65.29,210.09,18.76,65.1,0
980,985,1,0,13.34,2,0,14,0,0,1,2.66,95.71,123.55,19.39,95.5,0
980,985,1,0,45.76,0,1,15,2,2,6,3.61,27.74,66.17,10.57,27.63,10
980,985,1,2,11.11,0,4,16,2,2,0,2.2,85.03,88.31,18.75,84.86,0
980,985,1,0,11.02,1,0,17,1,1,1,1.46,43.01,46.69,19.8,42.79,0
980,985,1,0,41.35,0,1,18,0,0,1,3.24,39.93,58.68,7.21,39.08,1
980,985,1,0,24.74,0,2,19,0,0,0,4.9,18.23,34.96,15.72,17.98,0
980,985,1,0,96.12,0,5,2,3,3,0,6.38,47.16,136.55,6.11,46.5,69
980,985,1,5,7.99,0,0,20,0,0,0,1.59,97.91,74.73,19.14,97.69,0
980,985,1,0,3.36,1,0,21,0,0,0,0.67,164.66,33,11.95,164.32,0
980,985,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
980,985,1,0,,0,0,23,0,0,0,,,0,,,
980,985,1,0,3.64,0,0,24,0,0,0,0.73,43.03,10,12.86,42.72,0
980,985,1,0,1.82,0,0,25,0,0,0,0.36,25.45,5,21.74,25.26,0
980,985,1,0,11.31,0,0,26,0,0,0,2.26,100000,10,0,,10
980,985,1,0,0.26,0,0,27,0,0,0,0.04,18.52,0.27,11.41,,0
980,985,1,0,0.44,0,1,28,0,0,0,0.08,176.34,4.34,11.16,175.98,0
980,985,1,0,19.65,0,2,3,0,0,0,2.59,35.45,64.84,18.73,35.24,0
980,985,1,1,29.52,3,0,4,2,2,3,3.92,64.55,179.05,18.86,64.24,0
980,985,1,0,46.37,0,4,5,0,0,0,3.63,17.37,36.11,9.2,17.01,8
980,985,1,0,18.11,0,2,6,0,0,1,2.33,6.09,10.01,18.82,5.87,0
980,985,1,0,35.74,0,1,7,0,0,0,4.76,38.41,123.22,18.05,38.19,0
980,985,1,0,18.46,2,0,8,1,1,1,2.45,32.21,58.7,19.87,32.01,0
980,985,1,0,23.39,0,1,9,0,0,0,2.33,9.17,20.07,19.15,8.96,0
985,990,1,0,26.17,3,0,1,4,4,4,3.48,66.25,168.15,19.46,66.06,0
985,990,1,2,31.64,1,0,10,4,4,2,4.21,96.53,297,19.49,96.28,0
985,990,1,0,132.98,0,2,11,0,0,0,8.84,88.29,100.94,1.76,86.03,85
985,990,1,0,10.94,0,1,12,0,0,1,1.41,21.54,20.45,17.54,21.36,0
985,990,1,1,34.5,0,1,13,0,0,0,4.6,65.64,210.6,18.66,65.43,0
985,990,1,0,13.7,2,0,14,2,2,1,2.73,95.21,126.81,19.49,95.01,0
985,990,1,0,32.47,0,1,15,1,1,3,2.55,28.05,46.95,10.45,27.49,12
985,990,1,2,13.48,0,5,16,0,0,0,2.67,86.45,107.16,18.44,86.29,0
985,990,1,0,11.57,1,0,17,1,1,2,1.53,42.5,49.02,20.04,42.29,0
985,990,1,0,37.87,0,2,18,0,0,2,2.99,37.89,53.74,7.6,37.36,0
985,990,1,0,26.69,0,1,19,0,0,2,5.29,17.18,37.7,16.68,16.95,0
985,990,1,0,113.97,0,4,2,1,1,0,7.58,43.79,161.91,6.58,43.18,85
985,990,1,2,6.05,0,2,20,0,0,0,1.2,98.15,56.53,19.09,97.98,0
985,990,1,0,3.56,0,0,21,1,1,0,0.71,165.68,35,11.88,165.34,0
985,990,1,0,3.15,0,0,22,0,0,1,0.55,139.03,3.28,1.53,480.8,2
985,990,1,0,1.4,0,1,23,0,0,0,0.41,25.6,1.23,7.03,25.03,0
985,990,1,0,3.64,0,0,24,0,0,0,0.73,42.62,10,12.98,42.31,0
985,990,1,0,1.82,0,0,25,0,0,0,0.36,25.63,5,21.58,25.45,0
985,990,1,0,9.36,0,0,26,0,0,1,1.78,299.23,8.28,0.6,1290.21,7
985,990,1,0,,0,0,27,0,0,0,,,0,,,
985,990,1,0,0.51,0,0,28,0,0,0,0.1,182.13,5,10.8,181.76,0
985,990,1,0,20.86,0,1,3,3,3,2,2.76,36.05,68.85,18.42,35.87,0
985,990,1,0,29.56,2,2,4,3,3,4,3.92,64.45,179.32,18.89,64.14,0
985,990,1,0,61.45,0,3,5,1,1,1,4.82,17.17,47.85,9.3,16.58,10
985,990,1,0,7.14,0,0,6,0,0,2,0.9,5.82,3.94,19.67,5.63,0
985,990,1,0,38.12,0,2,7,1,1,0,5.08,37.88,131.43,18.31,37.66,0
985,990,1,0,19.81,2,0,8,0,0,1,2.64,32.2,63,19.88,32,0
985,990,1,0,29.13,0,0,9,3,3,0,2.91,18.59,25,9.45,18.17,5
990,995,1,0,26.78,3,0,1,2,2,1,3.56,66.53,172.09,19.38,66.33,0
990,995,1,1,30.82,3,1,10,4,4,3,4.1,96.95,289.24,19.4,96.69,0
990,995,1,0,147.4,0,3,11,0,0,2,9.76,65.59,111.89,2.38,64.05,87
990,995,1,0,10.42,0,0,12,1,1,1,1.38,21.81,19.49,17.33,21.59,0
990,995,1,1,34.4,0,1,13,0,0,0,4.58,65.75,210,18.63,65.53,0
990,995,1,0,13.19,1,0,14,2,2,2,2.63,95.1,122.15,19.51,94.91,0
990,995,1,0,32.76,0,2,15,0,0,0,2.61,31.73,47.38,9.24,31.3,18
990,995,1,1,13.94,0,1,16,1,1,0,2.78,86.58,110.85,18.41,86.35,0
990,995,1,0,11.11,1,0,17,2,2,1,1.47,42.47,47.09,20.05,42.25,0
990,995,1,0,39.9,0,1,18,0,0,0,3.19,40.8,56.63,7.05,40.23,10
990,995,1,0,21.25,0,0,19,0,0,2,4.22,16.83,30.03,17.03,16.6,0
990,995,1,0,121.55,0,1,2,3,3,2,8.08,59.13,172.68,4.87,58.14,101
990,995,1,0,6.98,0,2,20,1,1,0,1.39,99.4,65.23,18.85,99.18,0
990,995,1,0,3.56,1,0,21,0,0,0,0.71,165.13,35,11.92,164.79,0
990,995,1,0,,0,0,22,0,0,0,,,0,,,
990,995,1,0,5.68,0,0,23,0,0,0,2.27,17.99,5,10,17.59,0
990,995,1,0,3.64,0,0,24,0,0,0,0.73,42.63,10,12.98,42.32,0
990,995,1,0,0.57,0,0,25,0,0,1,0.1,36.48,1.58,15.17,34.61,0
990,995,1,0,9.21,0,1,26,0,0,0,1.8,40.11,8.14,4.51,39.22,5
990,995,1,0,,0,0,27,0,0,0,,,0,,,
990,995,1,0,0.51,0,0,28,0,0,0,0.1,177.87,5,11.06,177.5,0
990,995,1,0,19.09,0,0,3,0,0,3,2.53,34.5,63.01,19.25,34.29,0
990,995,1,0,28.72,2,3,4,2,2,4,3.8,63.94,174.22,19.04,63.6,0
990,995,1,0,88.63,0,5,5,1,1,0,7.01,19.39,69.02,8.24,18.91,15
990,995,1,0,7.4,0,1,6,0,0,0,0.95,6.54,4.09,17.5,6.31,0
990,995,1,1,38,0,0,7,2,2,0,5.07,37.93,131,18.28,37.72,0
990,995,1,0,19.33,2,0,8,1,1,3,2.55,32.62,61.47,19.62,32.41,0
990,995,1,0,41.49,0,4,9,3,3,0,4.1,24.35,35.61,7.21,23.8,15
995,1000,1,0,28.79,4,0,1,1,1,1,3.83,66.47,185.05,19.4,66.27,0
995,1000,1,3,30.01,2,0,10,3,3,1,4,97.16,281.71,19.36,96.93,0
995,1000,1,0,141.62,0,1,11,1,1,3,9.31,59.08,107.51,2.64,59.01,73
995,1000,1,0,7.5,0,0,12,0,0,1,0.99,19.59,14.02,19.29,19.35,0
995,1000,1,7,31.81,0,1,13,0,0,0,4.23,65.29,194.21,18.76,65.09,0
995,1000,1,0,13.5,0,0,14,1,1,0,2.7,95.46,125,19.44,95.26,0
995,1000,1,0,34.58,0,0,15,3,3,0,2.77,43.4,50,6.76,42.81,25
995,1000,1,0,14.23,0,2,16,0,0,0,2.84,86.62,113.17,18.41,86.4,0
995,1000,1,0,10.98,2,0,17,0,0,1,1.46,42.36,46.56,20.11,42.16,0
995,1000,1,0,45.23,0,1,18,0,0,0,3.61,46.73,64.18,6.16,46.08,19
995,1000,1,0,14.13,0,2,19,1,1,3,2.71,17.05,19.97,16.81,16.85,0
995,1000,1,0,116.15,0,1,2,0,0,1,7.7,99.95,165,2.88,99.53,106
995,1000,1,1,7.91,0,3,20,1,1,0,1.58,99.96,73.99,18.75,99.76,0
995,1000,1,0,4.07,0,0,21,1,1,0,0.81,165.02,40,11.92,164.68,0
995,1000,1,0,,0,0,22,0,0,0,,,0,,,
995,1000,1,0,5.68,0,0,23,0,0,0,2.27,17.74,5,10.14,17.35,0
995,1000,1,1,3.19,0,0,24,0,0,0,0.63,43.38,8.76,12.75,43.22,0
995,1000,1,0,,0,0,25,0,0,0,,,0,,,
995,1000,1,0,11.31,0,0,26,0,0,0,2.26,30.13,10,6,29.46,5
995,1000,1,0,,0,0,27,0,0,0,,,0,,,
995,1000,1,0,0.51,0,0,28,0,0,0,0.1,181.2,5,10.86,180.83,0
995,1000,1,0,12.18,0,1,3,1,1,3,1.6,34.46,40.21,19.27,34.25,0
995,1000,1,1,30.78,2,3,4,2,2,1,4.09,62.21,186.69,19.56,61.99,0
995,1000,1,0,105.61,0,1,5,0,0,0,8.44,25.85,82.24,6.18,25.2,27
995,1000,1,0,3.69,0,0,6,0,0,1,0.47,5.44,2.04,21.05,5.26,0
995,1000,1,2,37.63,0,1,7,1,1,0,5.01,37.69,129.73,18.4,37.48,0
995,1000,1,0,19.53,2,0,8,2,2,1,2.59,32.62,62.12,19.62,32.42,0
995,1000,1,0,53.2,0,1,9,2,2,0,5.31,24.87,45.65,7.06,24.3,22
1000,1005,1,0,30.39,2,0,1,3,3,2,4.05,66.64,195.33,19.35,66.42,0
1000,1005,1,2,29.02,1,0,10,3,3,2,3.86,97.46,272.34,19.3,97.23,0
1000,1005,1,0,135.92,0,2,11,1,1,1,8.98,72.41,103.18,2.15,71.85,70
1000,1005,1,0,2.81,0,0,12,0,0,1,0.37,18.43,5.26,20.5,18.22,0
1000,1005,1,8,27.22,0,1,13,1,1,0,3.62,64.88,166.16,18.88,64.68,0
1000,1005,1,0,13.6,2,0,14,1,1,2,2.71,94.71,125.93,19.59,94.51,0
1000,1005,1,0,38.44,0,2,15,0,0,0,3.06,56.32,55.59,5.21,55.55,30
1000,1005,1,0,15.89,0,2,16,1,1,0,3.17,86.15,126.32,18.51,85.93,0
1000,1005,1,0,10.85,0,0,17,1,1,1,1.44,42,45.97,20.28,41.79,0
1000,1005,1,0,46.53,0,1,18,0,0,1,3.69,53.67,66.03,5.36,52.55,25
1000,1005,1,0,15.92,0,2,19,2,2,1,3.07,18.71,22.5,15.32,18.49,0
1000,1005,1,0,116.67,0,1,2,3,3,1,7.75,175.43,165.74,1.64,174.2,119
1000,1005,1,0,8.95,0,1,20,0,0,0,1.79,99.12,83.73,18.91,98.91,0
1000,1005,1,0,3.79,0,0,21,1,1,1,0.75,164.66,37.16,11.95,164.21,0
1000,1005,1,0,2.4,0,1,22,0,0,0,0.44,18.61,2.5,11.4,18.26,0
1000,1005,1,0,5.68,0,0,23,0,0,0,2.27,17.83,5,10.09,17.43,0
1000,1005,1,1,0.61,0,0,24,0,0,0,0.11,47.92,1.67,11.54,47.31,0
1000,1005,1,0,,0,0,25,0,0,0,,,0,,,
1000,1005,1,0,9.45,0,0,26,0,0,1,1.79,23.33,8.35,7.75,21.38,2
1000,1005,1,0,,0,0,27,0,0,0,,,0,,,
1000,1005,1,0,0.51,0,0,28,0,0,0,0.1,184.14,5,10.69,183.76,0
1000,1005,1,0,11.77,0,1,3,1,1,2,1.54,37.71,38.84,17.61,37.52,0
1000,1005,1,1,32.94,4,2,4,2,2,1,4.37,62.83,199.78,19.37,62.59,0
1000,1005,1,0,112.98,0,1,5,1,1,0,9.02,54.8,87.98,2.91,53.43,41
1000,1005,1,0,,0,0,6,0,0,0,,,0,,,
1000,1005,1,6,32.56,0,0,7,0,0,0,4.32,37.76,112.23,18.36,37.56,0
1000,1005,1,0,18.42,2,0,8,1,1,3,2.44,32.92,58.57,19.44,32.74,0
1000,1005,1,0,67.33,0,3,9,1,1,0,6.7,29.14,57.79,6.03,28.47,26
1005,1010,1,0,29.26,2,0,1,4,4,6,3.88,66.5,188.07,19.39,66.3,0
1005,1010,1,1,27.93,3,0,10,4,4,2,3.72,96.86,262.17,19.42,96.6,0
1005,1010,1,0,126.36,0,2,11,1,1,7,8.17,45.4,95.92,3.43,45.5,47
1005,1010,1,0,2.58,0,2,12,0,0,1,0.32,19.02,4.82,19.87,18.86,0
1005,1010,1,6,21.68,0,1,13,0,0,0,2.88,64.3,132.35,19.05,64.1,0
1005,1010,1,0,13.64,2,0,14,1,1,1,2.72,94.15,126.32,19.71,93.93,0
1005,1010,1,0,43.85,0,1,15,3,3,0,3.5,63.98,63.42,4.58,63.11,37
1005,1010,1,0,17.2,0,2,16,0,0,0,3.43,86.43,136.78,18.45,86.21,0
1005,1010,1,0,10.11,1,0,17,2,2,2,1.34,42.54,42.83,20.02,42.34,0
1005,1010,1,0,48.38,0,2,18,2,2,0,3.86,55.41,68.66,5.19,54.64,16
1005,1010,1,0,16.66,0,1,19,1,1,1,3.24,17.78,23.54,16.12,17.54,0
1005,1010,1,0,118.5,0,6,2,3,3,8,7.74,83.7,168.35,3.44,84.18,95
1005,1010,1,1,9.42,0,1,20,1,1,0,1.88,99.22,88.1,18.89,99.02,0
1005,1010,1,0,3.28,0,0,21,0,0,1,0.65,162.15,32.16,12.13,161.77,0
1005,1010,1,0,7.21,0,1,22,0,0,0,1.41,18.69,7.51,11.36,18.33,0
1005,1010,1,0,2.3,0,0,23,0,0,1,0.83,18.16,2.03,9.91,17.71,0
1005,1010,1,0,0.9,0,1,24,0,0,0,0.17,54.64,2.48,10.12,54.25,0
1005,1010,1,0,,0,0,25,0,0,0,,,0,,,
1005,1010,1,0,5.66,0,0,26,0,0,0,1.13,46.6,5,3.88,45.57,1
1005,1010,1,0,3.28,0,1,27,0,0,0,1.22,23.23,3.4,9.09,22.79,0
1005,1010,1,0,0.51,0,0,28,0,0,0,0.1,180.07,5,10.93,179.71,0
1005,1010,1,0,10.64,0,1,3,1,1,0,1.41,35.93,35.1,18.48,35.72,0
1005,1010,1,0,35.68,2,0,4,3,3,2,4.74,63.4,216.44,19.2,63.16,0
1005,1010,1,0,118.08,0,2,5,1,1,0,9.42,104.96,91.96,1.52,102.33,61
1005,1010,1,0,,0,0,6,0,0,0,,,0,,,
1005,1010,1,5,24.38,0,0,7,0,0,0,3.23,38.36,84.03,18.08,38.15,0
1005,1010,1,0,19.5,2,0,8,3,3,0,2.59,33.45,62,19.13,33.24,0
